PurchaseOrderID,OrderDate,SupplierID,StoreID,ProductID,OrderedQuantity,ReceivedQuantity,UnitCost,ExpectedDeliveryDate,ActualDeliveryDate,Status
PO2025001697,2025-03-20,SUP006,STR032,PRD00743,166,166,1131.56,2025-03-25,2025-03-24,Completed
PO2025001698,2025-12-25,SUP051,STR027,PRD00822,148,0,2399.9,2025-12-29,,In-Transit
PO2025001699,2025-03-11,SUP006,STR020,PRD00752,53,53,3022.89,2025-03-16,2025-03-15,Completed
PO2025001700,2025-09-28,SUP042,STR027,PRD00165,38,38,6671.83,2025-10-16,2025-10-15,Completed
PO2025001701,2025-05-13,SUP034,STR041,PRD00036,42,42,5708.44,2025-05-26,2025-06-06,Delayed
PO2025001702,2025-09-11,SUP034,STR005,PRD01163,43,43,3716.06,2025-09-24,2025-09-22,Completed
PO2025001703,2025-10-02,SUP006,STR001,PRD00026,46,46,3047.01,2025-10-07,2025-10-05,Completed
PO2025001704,2025-02-11,SUP009,STR041,PRD01136,36,36,4125.05,2025-02-21,2025-02-19,Completed
PO2025001705,2025-10-30,SUP021,STR003,PRD00670,79,79,1914.92,2025-11-12,2025-11-12,Completed
PO2025001706,2025-03-19,SUP021,STR004,PRD00096,174,174,1154.69,2025-04-01,2025-04-02,Completed
PO2025001707,2025-06-30,SUP032,STR039,PRD00954,139,139,614.96,2025-07-10,2025-07-09,Completed
PO2025001708,2025-10-03,SUP027,STR001,PRD00452,125,125,879.65,2025-10-22,2025-10-22,Completed
PO2025001709,2025-10-15,SUP025,STR032,PRD00308,382,382,260.57,2025-10-31,2025-10-30,Completed
PO2025001710,2025-01-05,SUP040,STR032,PRD00212,54,54,6260.97,2025-01-18,2025-01-16,Completed
PO2025001711,2025-08-01,SUP038,STR035,PRD00027,72,72,15886.64,2025-08-12,2025-08-19,Delayed
PO2025001712,2025-02-23,SUP003,STR016,PRD00818,87,87,1669.14,2025-03-14,2025-03-14,Completed
PO2025001713,2025-04-28,SUP054,STR004,PRD01086,61,61,3222.42,2025-05-04,2025-05-02,Completed
PO2025001714,2025-01-19,SUP038,STR013,PRD00470,223,223,325.11,2025-01-30,2025-01-30,Completed
PO2025001715,2025-03-23,SUP016,STR011,PRD00415,270,270,286.19,2025-04-07,2025-04-07,Completed
PO2025001716,2025-04-27,SUP005,STR038,PRD00854,90,90,1467.93,2025-05-05,2025-05-11,Delayed
PO2025001717,2025-02-07,SUP040,STR038,PRD01036,371,371,125.17,2025-02-20,2025-03-01,Delayed
PO2025001718,2025-01-30,SUP058,STR036,PRD00909,102,102,869.48,2025-02-13,2025-02-12,Completed
PO2025001719,2025-06-15,SUP008,STR020,PRD00441,171,171,707.08,2025-06-29,2025-06-28,Completed
PO2025001720,2025-09-15,SUP001,STR016,PRD00792,129,129,2925.34,2025-09-21,2025-09-22,Completed
PO2025001721,2025-12-01,SUP041,STR013,PRD00859,152,152,1810.15,2025-12-16,2025-12-15,Completed
PO2025001722,2025-10-18,SUP015,STR018,PRD00383,355,355,135.74,2025-10-23,2025-10-23,Completed
PO2025001723,2025-11-09,SUP031,STR011,PRD00432,176,176,647.04,2025-11-16,2025-11-24,Delayed
PO2025001724,2025-12-22,SUP008,STR029,PRD00620,218,0,325.67,2026-01-05,,In-Transit
PO2025001725,2025-05-07,SUP032,STR032,PRD01077,59,59,3493.39,2025-05-17,2025-05-16,Completed
PO2025001726,2025-02-06,SUP031,STR022,PRD00658,294,294,227.68,2025-02-13,2025-02-13,Completed
PO2025001727,2025-04-23,SUP002,STR037,PRD00125,141,141,1056.29,2025-05-02,2025-05-05,Delayed
PO2025001728,2025-04-22,SUP002,STR029,PRD00248,54,54,6877.51,2025-05-01,2025-04-29,Completed
PO2025001729,2025-01-03,SUP055,STR039,PRD00109,48,48,9316.5,2025-01-06,2025-01-04,Completed
PO2025001730,2025-11-14,SUP046,STR041,PRD00143,25,25,8058.06,2025-11-29,2025-11-30,Completed
PO2025001731,2025-11-10,SUP040,STR038,PRD00021,155,155,1333.8,2025-11-23,2025-11-30,Delayed
PO2025001732,2025-09-05,SUP009,STR007,PRD00642,152,152,290.22,2025-09-15,2025-09-27,Delayed
PO2025001733,2025-01-05,SUP050,STR019,PRD00870,167,167,1618.68,2025-01-09,2025-01-10,Completed
PO2025001734,2025-11-11,SUP024,STR017,PRD00113,65,65,11876.29,2025-12-02,2025-12-01,Completed
PO2025001735,2025-12-24,SUP058,STR026,PRD00360,249,0,239.22,2026-01-07,,In-Transit
PO2025001736,2025-01-20,SUP005,STR005,PRD00320,313,313,149.99,2025-01-28,2025-01-27,Completed
PO2025001737,2025-01-16,SUP008,STR016,PRD00553,257,257,87.11,2025-01-30,2025-01-30,Completed
PO2025001738,2025-03-04,SUP027,STR011,PRD00501,114,114,547.35,2025-03-23,2025-04-05,Delayed
PO2025001739,2025-12-21,SUP027,STR021,PRD00244,27,0,5766.93,2026-01-09,,In-Transit
PO2025001740,2025-01-15,SUP028,STR003,PRD00549,168,168,382.4,2025-01-25,2025-01-24,Completed
PO2025001741,2025-06-10,SUP045,STR029,PRD00418,371,371,315.43,2025-06-18,2025-06-21,Delayed
PO2025001742,2025-02-26,SUP054,STR018,PRD00992,299,0,224.17,2025-03-04,,Cancelled
PO2025001743,2025-04-23,SUP044,STR036,PRD00862,83,83,1142.54,2025-05-09,2025-05-10,Completed
PO2025001744,2025-01-18,SUP060,STR025,PRD00011,44,44,9834.69,2025-02-03,2025-02-04,Completed
PO2025001745,2025-08-09,SUP009,STR029,PRD00764,171,171,1836.11,2025-08-19,2025-08-17,Completed
PO2025001746,2025-08-11,SUP004,STR005,PRD00040,72,72,17487.01,2025-08-22,2025-08-20,Completed
PO2025001747,2025-07-29,SUP027,STR024,PRD00947,367,367,208.02,2025-08-17,2025-08-18,Completed
PO2025001748,2025-09-21,SUP026,STR006,PRD00753,103,103,2621.72,2025-09-30,2025-09-29,Completed
PO2025001749,2025-04-17,SUP041,STR002,PRD00357,173,0,676.9,2025-05-02,,Cancelled
PO2025001750,2025-08-11,SUP033,STR034,PRD00007,36,36,15462.2,2025-08-17,2025-08-28,Delayed
PO2025001751,2025-03-28,SUP017,STR022,PRD00819,90,90,1549.5,2025-04-05,2025-04-03,Completed
PO2025001752,2025-03-24,SUP043,STR002,PRD00386,126,126,720.78,2025-04-13,2025-04-14,Completed
PO2025001753,2025-12-08,SUP035,STR040,PRD00289,110,110,607.0,2025-12-28,2025-12-26,Completed
PO2025001754,2025-01-06,SUP053,STR006,PRD00841,162,162,1338.26,2025-01-15,2025-01-16,Completed
PO2025001755,2025-04-13,SUP040,STR040,PRD00269,400,400,99.82,2025-04-26,2025-04-27,Completed
PO2025001756,2025-06-12,SUP053,STR002,PRD00063,63,63,13446.97,2025-06-21,2025-06-20,Completed
PO2025001757,2025-10-22,SUP060,STR002,PRD00234,109,109,2374.04,2025-11-07,2025-11-08,Completed
PO2025001758,2025-12-23,SUP050,STR008,PRD00831,123,0,1993.17,2025-12-27,,In-Transit
PO2025001759,2025-03-17,SUP036,STR031,PRD00685,167,167,2851.64,2025-03-28,2025-03-27,Completed
PO2025001760,2025-09-17,SUP057,STR021,PRD00116,54,0,14955.09,2025-09-23,,Cancelled
PO2025001761,2025-03-11,SUP011,STR015,PRD00839,178,178,1814.97,2025-03-27,2025-03-26,Completed
PO2025001762,2025-10-08,SUP028,STR039,PRD00700,96,96,2864.63,2025-10-18,2025-10-19,Completed
PO2025001763,2025-11-25,SUP057,STR037,PRD00196,98,98,2246.88,2025-12-01,2025-12-01,Completed
PO2025001764,2025-09-19,SUP052,STR002,PRD00564,380,380,347.97,2025-09-26,2025-09-26,Completed
PO2025001765,2025-12-11,SUP031,STR018,PRD00509,133,133,674.33,2025-12-18,2025-12-18,Completed
PO2025001766,2025-04-09,SUP053,STR006,PRD00153,66,66,7922.12,2025-04-18,2025-04-17,Completed
PO2025001767,2025-07-06,SUP059,STR037,PRD00902,290,290,154.07,2025-07-12,2025-07-22,Delayed
PO2025001768,2025-04-17,SUP034,STR030,PRD01099,155,155,2721.85,2025-04-30,2025-05-01,Completed
PO2025001769,2025-07-19,SUP052,STR009,PRD00450,242,242,290.54,2025-07-26,2025-07-27,Completed
PO2025001770,2025-01-30,SUP012,STR036,PRD00101,132,132,1803.25,2025-02-10,2025-02-08,Completed
PO2025001771,2025-12-16,SUP059,STR025,PRD00855,123,0,1525.55,2025-12-22,,In-Transit
PO2025001772,2025-12-10,SUP018,STR029,PRD00012,35,35,4121.35,2025-12-26,2025-12-25,Completed
PO2025001773,2025-08-05,SUP052,STR006,PRD00186,45,45,5124.89,2025-08-12,2025-08-13,Completed
PO2025001774,2025-08-06,SUP044,STR039,PRD00165,38,38,6671.83,2025-08-22,2025-08-23,Completed
PO2025001775,2025-05-01,SUP024,STR026,PRD01041,130,130,532.81,2025-05-22,2025-05-23,Completed
PO2025001776,2025-04-05,SUP041,STR005,PRD00802,77,77,2368.49,2025-04-20,2025-04-20,Completed
PO2025001777,2025-11-26,SUP020,STR003,PRD00670,79,79,1914.92,2025-11-29,2025-12-03,Delayed
PO2025001778,2025-11-16,SUP019,STR005,PRD00352,154,154,596.9,2025-11-22,2025-11-21,Completed
PO2025001779,2025-11-16,SUP020,STR033,PRD00003,105,105,534.24,2025-11-19,2025-11-26,Delayed
PO2025001780,2025-06-22,SUP035,STR027,PRD00495,269,269,164.27,2025-07-12,2025-07-12,Completed
PO2025001781,2025-04-27,SUP059,STR038,PRD00510,366,366,429.42,2025-05-03,2025-05-17,Delayed
PO2025001782,2025-09-26,SUP033,STR035,PRD00070,44,44,11038.01,2025-10-02,2025-10-01,Completed
PO2025001783,2025-06-02,SUP004,STR010,PRD00156,106,106,1231.95,2025-06-13,2025-06-13,Completed
PO2025001784,2025-10-17,SUP055,STR006,PRD00535,199,199,224.28,2025-10-20,2025-10-20,Completed
PO2025001785,2025-04-28,SUP058,STR027,PRD00782,105,105,1957.52,2025-05-12,2025-05-11,Completed
PO2025001786,2025-07-07,SUP032,STR035,PRD00545,361,361,252.45,2025-07-17,2025-07-15,Completed
PO2025001787,2025-08-26,SUP008,STR020,PRD01198,36,36,4432.23,2025-09-09,2025-09-09,Completed
PO2025001788,2025-03-18,SUP030,STR006,PRD00960,175,175,382.4,2025-03-27,2025-04-01,Delayed
PO2025001789,2025-08-05,SUP035,STR041,PRD01023,216,216,133.28,2025-08-25,2025-08-25,Completed
PO2025001790,2025-08-07,SUP008,STR005,PRD00804,148,148,564.78,2025-08-21,2025-08-20,Completed
PO2025001791,2025-12-16,SUP029,STR009,PRD01122,38,0,3631.48,2026-01-03,,In-Transit
PO2025001792,2025-02-25,SUP003,STR018,PRD00197,38,38,3779.03,2025-03-16,2025-03-14,Completed
PO2025001793,2025-01-18,SUP041,STR041,PRD00046,31,31,8397.4,2025-02-02,2025-02-14,Delayed
PO2025001794,2025-07-16,SUP010,STR038,PRD00896,291,291,145.03,2025-07-23,2025-07-21,Completed
PO2025001795,2025-06-19,SUP001,STR025,PRD00018,36,36,9769.19,2025-06-25,2025-06-24,Completed
PO2025001796,2025-02-09,SUP006,STR040,PRD00317,138,138,799.47,2025-02-14,2025-02-14,Completed
PO2025001797,2025-01-03,SUP008,STR023,PRD00788,79,79,2105.2,2025-01-17,2025-01-18,Completed
PO2025001798,2025-11-24,SUP040,STR041,PRD00991,83,83,514.53,2025-12-07,2025-12-07,Completed
PO2025001799,2025-05-30,SUP045,STR021,PRD00280,218,218,311.37,2025-06-07,2025-06-06,Completed
PO2025001800,2025-12-05,SUP021,STR001,PRD00405,116,116,803.86,2025-12-18,2025-12-16,Completed
PO2025001801,2025-10-28,SUP052,STR018,PRD01088,131,131,1992.55,2025-11-04,2025-11-02,Completed
PO2025001802,2025-11-14,SUP057,STR031,PRD00707,77,77,1626.72,2025-11-20,2025-11-21,Completed
PO2025001803,2025-02-05,SUP020,STR034,PRD00891,158,158,373.69,2025-02-08,2025-02-15,Delayed
PO2025001804,2025-11-30,SUP057,STR019,PRD00199,154,154,1335.3,2025-12-06,2025-12-04,Completed
PO2025001805,2025-01-13,SUP032,STR008,PRD00643,174,0,217.6,2025-01-23,,Cancelled
PO2025001806,2025-11-22,SUP007,STR040,PRD00581,360,360,198.71,2025-12-13,2025-12-14,Completed
PO2025001807,2025-03-04,SUP051,STR015,PRD00798,87,87,961.55,2025-03-08,2025-03-06,Completed
PO2025001808,2025-08-24,SUP009,STR016,PRD00600,254,254,469.16,2025-09-03,2025-09-04,Completed
PO2025001809,2025-07-04,SUP047,STR009,PRD00719,99,99,2759.21,2025-07-11,2025-07-12,Completed
PO2025001810,2025-05-20,SUP003,STR001,PRD00008,65,65,10393.47,2025-06-08,2025-06-06,Completed
PO2025001811,2025-03-11,SUP050,STR026,PRD00877,163,163,1211.91,2025-03-15,2025-03-14,Completed
PO2025001812,2025-05-23,SUP024,STR015,PRD01126,94,94,1651.37,2025-06-13,2025-06-12,Completed
PO2025001813,2025-07-30,SUP051,STR028,PRD00222,30,30,6580.84,2025-08-03,2025-08-07,Delayed
PO2025001814,2025-06-15,SUP041,STR014,PRD00660,226,226,238.04,2025-06-30,2025-06-29,Completed
PO2025001815,2025-07-16,SUP046,STR010,PRD00966,169,169,526.45,2025-07-31,2025-08-01,Completed
PO2025001816,2025-06-13,SUP044,STR027,PRD00270,124,124,769.06,2025-06-29,2025-06-29,Completed
PO2025001817,2025-02-11,SUP025,STR011,PRD01105,130,130,1508.52,2025-02-27,2025-02-25,Completed
PO2025001818,2025-12-24,SUP014,STR003,PRD00663,230,0,62.9,2026-01-03,,In-Transit
PO2025001819,2025-12-10,SUP057,STR032,PRD00644,331,331,452.39,2025-12-16,2025-12-16,Completed
PO2025001820,2025-03-31,SUP028,STR008,PRD01025,288,288,30.15,2025-04-10,2025-04-14,Delayed
PO2025001821,2025-11-04,SUP021,STR002,PRD00967,235,235,28.54,2025-11-17,2025-11-16,Completed
PO2025001822,2025-11-30,SUP058,STR016,PRD00386,126,126,720.78,2025-12-14,2025-12-13,Completed
PO2025001823,2025-07-08,SUP052,STR002,PRD00643,174,174,217.6,2025-07-15,2025-07-14,Completed
PO2025001824,2025-10-16,SUP055,STR004,PRD00507,365,365,215.35,2025-10-19,2025-10-19,Completed
PO2025001825,2025-05-23,SUP021,STR041,PRD00103,79,79,2941.45,2025-06-05,2025-06-16,Delayed
PO2025001826,2025-12-12,SUP025,STR033,PRD01147,49,49,3863.28,2025-12-28,2025-12-29,Completed
PO2025001827,2025-11-10,SUP024,STR033,PRD00416,106,106,691.79,2025-12-01,2025-12-01,Completed
PO2025001828,2025-04-05,SUP030,STR012,PRD00928,156,156,1812.53,2025-04-14,2025-04-12,Completed
PO2025001829,2025-10-10,SUP054,STR029,PRD00292,241,241,491.67,2025-10-16,2025-10-14,Completed
PO2025001830,2025-09-06,SUP011,STR002,PRD00298,137,137,666.12,2025-09-22,2025-09-21,Completed
PO2025001831,2025-12-13,SUP046,STR003,PRD00181,30,0,3239.36,2025-12-28,,In-Transit
PO2025001832,2025-02-01,SUP013,STR037,PRD00871,94,94,859.32,2025-02-11,2025-02-11,Completed
PO2025001833,2025-11-18,SUP003,STR004,PRD01066,229,229,252.99,2025-12-07,2025-12-05,Completed
PO2025001834,2025-02-11,SUP048,STR002,PRD00480,204,0,86.17,2025-02-24,,Cancelled
PO2025001835,2025-07-29,SUP019,STR009,PRD00047,30,30,17922.95,2025-08-04,2025-08-03,Completed
PO2025001836,2025-07-03,SUP016,STR036,PRD00805,159,159,2163.81,2025-07-18,2025-07-18,Completed
PO2025001837,2025-10-23,SUP043,STR001,PRD01144,147,147,1426.02,2025-11-12,2025-11-12,Completed
PO2025001838,2025-11-16,SUP046,STR041,PRD00278,324,324,292.07,2025-12-01,2025-12-02,Completed
PO2025001839,2025-11-07,SUP038,STR007,PRD00438,297,297,486.89,2025-11-18,2025-11-17,Completed
PO2025001840,2025-07-02,SUP026,STR013,PRD00868,116,116,912.21,2025-07-11,2025-07-12,Completed
PO2025001841,2025-06-18,SUP058,STR032,PRD01054,205,205,167.96,2025-07-02,2025-07-01,Completed
PO2025001842,2025-10-26,SUP049,STR028,PRD01104,50,50,3488.36,2025-11-11,2025-11-09,Completed
PO2025001843,2025-06-05,SUP016,STR024,PRD00850,116,116,1235.07,2025-06-20,2025-06-21,Completed
PO2025001844,2025-07-03,SUP057,STR027,PRD00791,76,76,599.47,2025-07-09,2025-07-07,Completed
PO2025001845,2025-08-14,SUP013,STR037,PRD01039,266,266,393.94,2025-08-24,2025-08-25,Completed
PO2025001846,2025-04-06,SUP053,STR021,PRD01174,77,77,2664.97,2025-04-15,2025-04-14,Completed
PO2025001847,2025-04-24,SUP011,STR030,PRD00400,85,85,551.48,2025-05-10,2025-05-11,Completed
PO2025001848,2025-09-13,SUP018,STR029,PRD00021,155,155,1333.8,2025-09-29,2025-09-30,Completed
PO2025001849,2025-02-28,SUP020,STR005,PRD00337,165,165,731.43,2025-03-03,2025-03-03,Completed
PO2025001850,2025-05-03,SUP017,STR015,PRD00842,81,81,956.88,2025-05-11,2025-05-21,Delayed
PO2025001851,2025-09-22,SUP026,STR029,PRD01151,40,40,3374.36,2025-10-01,2025-10-02,Completed
PO2025001852,2025-03-06,SUP018,STR033,PRD00219,88,88,998.92,2025-03-22,2025-03-21,Completed
PO2025001853,2025-03-09,SUP048,STR036,PRD00903,172,172,275.41,2025-03-22,2025-03-23,Completed
PO2025001854,2025-05-16,SUP030,STR013,PRD00533,121,121,662.06,2025-05-25,2025-06-05,Delayed
PO2025001855,2025-10-20,SUP007,STR033,PRD00671,166,166,208.01,2025-11-10,2025-11-11,Completed
PO2025001856,2025-09-02,SUP026,STR028,PRD00139,175,175,1812.36,2025-09-11,2025-09-10,Completed
PO2025001857,2025-05-09,SUP017,STR014,PRD00266,52,52,8085.89,2025-05-17,2025-05-24,Delayed
PO2025001858,2025-09-13,SUP014,STR029,PRD00428,388,388,244.75,2025-09-23,2025-09-30,Delayed
PO2025001859,2025-11-29,SUP024,STR027,PRD00170,159,159,918.49,2025-12-20,2025-12-18,Completed
PO2025001860,2025-05-24,SUP057,STR039,PRD01012,139,139,582.58,2025-05-30,2025-06-05,Delayed
PO2025001861,2025-09-18,SUP044,STR002,PRD00804,148,148,564.78,2025-10-04,2025-10-02,Completed
PO2025001862,2025-08-05,SUP006,STR019,PRD00098,37,37,10206.01,2025-08-10,2025-08-14,Delayed
PO2025001863,2025-01-25,SUP041,STR034,PRD00934,152,152,1811.07,2025-02-09,2025-02-10,Completed
PO2025001864,2025-12-02,SUP054,STR010,PRD01111,88,88,955.52,2025-12-08,2025-12-06,Completed
PO2025001865,2025-09-04,SUP031,STR004,PRD00818,87,87,1669.14,2025-09-11,2025-09-23,Delayed
PO2025001866,2025-07-27,SUP015,STR029,PRD00546,242,0,473.9,2025-08-01,,Cancelled
PO2025001867,2025-07-20,SUP040,STR032,PRD00951,275,275,352.38,2025-08-02,2025-08-03,Completed
PO2025001868,2025-06-07,SUP046,STR002,PRD00678,165,165,2254.91,2025-06-22,2025-06-20,Completed
PO2025001869,2025-12-23,SUP014,STR038,PRD01136,36,0,4125.05,2026-01-02,,In-Transit
PO2025001870,2025-11-16,SUP044,STR037,PRD00948,370,370,26.55,2025-12-02,2025-12-02,Completed
PO2025001871,2025-02-01,SUP006,STR009,PRD01109,157,157,2768.42,2025-02-06,2025-02-05,Completed
PO2025001872,2025-01-26,SUP037,STR004,PRD00173,66,66,5751.32,2025-02-05,2025-02-06,Completed
PO2025001873,2025-06-19,SUP049,STR002,PRD00539,266,266,47.73,2025-07-05,2025-07-05,Completed
PO2025001874,2025-04-14,SUP005,STR026,PRD01013,209,209,148.24,2025-04-22,2025-04-25,Delayed
PO2025001875,2025-09-21,SUP056,STR007,PRD00654,317,317,324.39,2025-10-12,2025-10-12,Completed
PO2025001876,2025-03-31,SUP009,STR040,PRD01075,31,31,3178.28,2025-04-10,2025-04-11,Completed
PO2025001877,2025-10-17,SUP045,STR013,PRD00865,176,176,1423.93,2025-10-25,2025-10-26,Completed
PO2025001878,2025-04-22,SUP028,STR010,PRD00504,149,149,934.24,2025-05-02,2025-05-03,Completed
PO2025001879,2025-08-14,SUP002,STR018,PRD00440,294,294,320.83,2025-08-23,2025-08-24,Completed
PO2025001880,2025-05-31,SUP054,STR027,PRD00206,27,0,6883.05,2025-06-06,,Cancelled
PO2025001881,2025-03-11,SUP028,STR016,PRD00130,55,55,12882.58,2025-03-21,2025-03-19,Completed
PO2025001882,2025-01-25,SUP033,STR032,PRD00517,318,318,203.03,2025-01-31,2025-01-31,Completed
PO2025001883,2025-01-29,SUP047,STR023,PRD00454,185,185,182.3,2025-02-05,2025-02-06,Completed
PO2025001884,2025-07-23,SUP009,STR034,PRD01189,91,0,2237.37,2025-08-02,,Cancelled
PO2025001885,2025-11-25,SUP016,STR003,PRD00885,143,143,1253.39,2025-12-10,2025-12-08,Completed
PO2025001886,2025-03-30,SUP025,STR001,PRD00351,107,0,503.24,2025-04-15,,Cancelled
PO2025001887,2025-10-21,SUP012,STR019,PRD00162,38,38,6686.04,2025-11-01,2025-10-30,Completed
PO2025001888,2025-05-07,SUP028,STR019,PRD00188,43,43,4027.57,2025-05-17,2025-05-16,Completed
PO2025001889,2025-12-06,SUP019,STR019,PRD00280,218,218,311.37,2025-12-12,2025-12-18,Delayed
PO2025001890,2025-08-09,SUP005,STR028,PRD01195,46,46,3398.23,2025-08-17,2025-08-18,Completed
PO2025001891,2025-12-23,SUP006,STR010,PRD00961,218,0,158.53,2025-12-28,,In-Transit
PO2025001892,2025-04-08,SUP017,STR012,PRD00726,83,83,1497.85,2025-04-16,2025-04-15,Completed
PO2025001893,2025-02-16,SUP039,STR039,PRD01014,89,89,636.08,2025-03-03,2025-03-03,Completed
PO2025001894,2025-06-30,SUP048,STR021,PRD00555,233,233,219.79,2025-07-13,2025-07-14,Completed
PO2025001895,2025-04-01,SUP037,STR021,PRD00983,113,113,583.88,2025-04-11,2025-04-17,Delayed
PO2025001896,2025-01-27,SUP028,STR005,PRD00341,124,124,605.56,2025-02-06,2025-02-05,Completed
PO2025001897,2025-06-01,SUP033,STR004,PRD00927,76,76,584.58,2025-06-07,2025-06-08,Completed
PO2025001898,2025-10-15,SUP048,STR001,PRD01084,53,53,4211.39,2025-10-28,2025-11-09,Delayed
PO2025001899,2025-05-27,SUP026,STR006,PRD01035,332,332,125.07,2025-06-05,2025-06-04,Completed
PO2025001900,2025-07-19,SUP028,STR032,PRD00101,132,132,1803.25,2025-07-29,2025-07-29,Completed
PO2025001901,2025-04-16,SUP022,STR006,PRD01085,63,63,4136.29,2025-04-28,2025-04-29,Completed
PO2025001902,2025-11-21,SUP030,STR027,PRD00664,216,216,109.21,2025-11-30,2025-11-28,Completed
PO2025001903,2025-06-05,SUP029,STR034,PRD00903,172,172,275.41,2025-06-23,2025-06-24,Completed
PO2025001904,2025-03-24,SUP053,STR014,PRD00365,315,315,448.69,2025-04-02,2025-04-02,Completed
PO2025001905,2025-04-11,SUP012,STR026,PRD00119,45,45,16034.57,2025-04-22,2025-04-20,Completed
PO2025001906,2025-11-24,SUP007,STR026,PRD00561,160,160,75.49,2025-12-15,2025-12-14,Completed
PO2025001907,2025-05-22,SUP026,STR005,PRD00404,114,114,604.38,2025-05-31,2025-06-01,Completed
PO2025001908,2025-05-14,SUP004,STR025,PRD00980,163,163,362.26,2025-05-25,2025-05-24,Completed
PO2025001909,2025-11-12,SUP020,STR031,PRD01137,162,162,1074.27,2025-11-15,2025-11-13,Completed
PO2025001910,2025-06-27,SUP025,STR029,PRD00792,129,129,2925.34,2025-07-13,2025-07-13,Completed
PO2025001911,2025-04-27,SUP022,STR041,PRD01164,88,88,1108.71,2025-05-09,2025-05-07,Completed
PO2025001912,2025-04-05,SUP058,STR009,PRD00028,87,87,2641.37,2025-04-19,2025-04-18,Completed
PO2025001913,2025-08-16,SUP020,STR008,PRD00386,126,126,720.78,2025-08-19,2025-08-20,Completed
PO2025001914,2025-10-23,SUP007,STR020,PRD00602,339,339,207.28,2025-11-13,2025-11-25,Delayed
PO2025001915,2025-05-30,SUP059,STR004,PRD00107,68,64,3483.71,2025-06-05,2025-06-17,Delayed
PO2025001916,2025-01-20,SUP051,STR017,PRD00826,381,381,120.2,2025-01-24,2025-01-23,Completed
PO2025001917,2025-08-18,SUP012,STR020,PRD00077,53,53,12077.21,2025-08-29,2025-09-05,Delayed
PO2025001918,2025-09-19,SUP024,STR023,PRD01103,100,100,2392.72,2025-10-10,2025-10-10,Completed
PO2025001919,2025-05-17,SUP016,STR013,PRD00985,273,273,55.06,2025-06-01,2025-05-31,Completed
PO2025001920,2025-01-23,SUP025,STR018,PRD00588,245,245,90.39,2025-02-08,2025-02-08,Completed
PO2025001921,2025-08-28,SUP012,STR023,PRD00202,137,137,865.49,2025-09-08,2025-09-06,Completed
PO2025001922,2025-12-27,SUP010,STR004,PRD00341,124,0,605.56,2026-01-03,,In-Transit
PO2025001923,2025-07-19,SUP004,STR031,PRD00584,359,0,142.35,2025-07-30,,Cancelled
PO2025001924,2025-04-09,SUP016,STR019,PRD01027,399,399,225.72,2025-04-24,2025-04-24,Completed
PO2025001925,2025-11-28,SUP052,STR021,PRD00452,125,125,879.65,2025-12-05,2025-12-04,Completed
PO2025001926,2025-10-23,SUP001,STR009,PRD01028,156,156,48.1,2025-10-29,2025-10-27,Completed
PO2025001927,2025-08-16,SUP048,STR021,PRD00009,41,41,8344.51,2025-08-29,2025-08-28,Completed
PO2025001928,2025-08-12,SUP034,STR030,PRD00937,396,396,177.56,2025-08-25,2025-08-23,Completed
PO2025001929,2025-10-22,SUP005,STR039,PRD01090,73,73,3064.56,2025-10-30,2025-10-29,Completed
PO2025001930,2025-10-17,SUP041,STR010,PRD00949,89,89,566.85,2025-11-01,2025-11-02,Completed
PO2025001931,2025-05-01,SUP056,STR012,PRD01029,123,123,543.36,2025-05-22,2025-05-23,Completed
PO2025001932,2025-06-24,SUP038,STR041,PRD01177,159,159,1594.63,2025-07-05,2025-07-06,Completed
